lift_from_node	lift_from_prop	lift_from_cdeID	lift_from_cdeVersion	lift_from_pv	lift_from_conceptCode	lift_from_model	lift_from_version	lift_to_node	lift_to_prop	lift_to_cdeID	lift_to_cdeVersion	lift_to_pv	lift_to_conceptCode	lift_to_model	lift_to_version	mapping_type
methylation_array_file	file_type	11416926	1.00	DOC	C210442	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	DOC	C210442	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	DOC	C210442	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	DOC	C210442	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	DOC	C210442	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	DOC	C210442	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	DOC	C210442	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	DOC	C210442	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GZIP Format	C80220	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	GZIP Format	C80220	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GZIP Format	C80220	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	GZIP Format	C80220	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GZIP Format	C80220	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	GZIP Format	C80220	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GZIP Format	C80220	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	GZIP Format	C80220	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GZIP Format	C80220	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	GZIP Format	C80220	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GZIP Format	C80220	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	GZIP Format	C80220	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GZIP Format	C80220	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	GZIP Format	C80220	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GZIP Format	C80220	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	GZIP Format	C80220	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TAR	C190189	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	TAR	C190189	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TAR	C190189	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	TAR	C190189	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TAR	C190189	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	TAR	C190189	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TAR	C190189	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	TAR	C190189	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TAR	C190189	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	TAR	C190189	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TAR	C190189	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	TAR	C190189	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TAR	C190189	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	TAR	C190189	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TAR	C190189	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	TAR	C190189	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTML	C142380	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	HTML	C142380	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTML	C142380	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	HTML	C142380	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTML	C142380	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	HTML	C142380	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTML	C142380	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	HTML	C142380	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTML	C142380	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	HTML	C142380	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTML	C142380	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	HTML	C142380	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTML	C142380	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	HTML	C142380	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTML	C142380	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	HTML	C142380	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GTF	C190177	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	GTF	C190177	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GTF	C190177	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	GTF	C190177	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GTF	C190177	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	GTF	C190177	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GTF	C190177	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	GTF	C190177	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GTF	C190177	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	GTF	C190177	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GTF	C190177	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	GTF	C190177	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GTF	C190177	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	GTF	C190177	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	GTF	C190177	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	GTF	C190177	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	CRAI	C192224	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	CRAI	C192224	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	CRAI	C192224	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	CRAI	C192224	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	CRAI	C192224	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	CRAI	C192224	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	CRAI	C192224	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	CRAI	C192224	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	CRAI	C192224	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	CRAI	C192224	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	CRAI	C192224	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	CRAI	C192224	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	CRAI	C192224	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	CRAI	C192224	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	CRAI	C192224	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	CRAI	C192224	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BAM	C153249	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	BAM	C153249	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BAM	C153249	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	BAM	C153249	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BAM	C153249	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	BAM	C153249	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BAM	C153249	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	BAM	C153249	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BAM	C153249	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	BAM	C153249	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BAM	C153249	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	BAM	C153249	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BAM	C153249	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	BAM	C153249	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BAM	C153249	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	BAM	C153249	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SEG	C209892	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	SEG	C209892	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SEG	C209892	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	SEG	C209892	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SEG	C209892	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	SEG	C209892	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SEG	C209892	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	SEG	C209892	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SEG	C209892	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	SEG	C209892	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SEG	C209892	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	SEG	C209892	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SEG	C209892	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	SEG	C209892	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SEG	C209892	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	SEG	C209892	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SDRF	C172211	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	SDRF	C172211	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SDRF	C172211	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	SDRF	C172211	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SDRF	C172211	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	SDRF	C172211	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SDRF	C172211	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	SDRF	C172211	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SDRF	C172211	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	SDRF	C172211	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SDRF	C172211	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	SDRF	C172211	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SDRF	C172211	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	SDRF	C172211	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SDRF	C172211	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	SDRF	C172211	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Binary Format	C190168	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	Binary Format	C190168	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Binary Format	C190168	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	Binary Format	C190168	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Binary Format	C190168	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	Binary Format	C190168	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Binary Format	C190168	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	Binary Format	C190168	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Binary Format	C190168	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	Binary Format	C190168	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Binary Format	C190168	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	Binary Format	C190168	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Binary Format	C190168	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	Binary Format	C190168	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Binary Format	C190168	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	Binary Format	C190168	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BIOM	C190169	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	BIOM	C190169	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BIOM	C190169	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	BIOM	C190169	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BIOM	C190169	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	BIOM	C190169	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BIOM	C190169	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	BIOM	C190169	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BIOM	C190169	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	BIOM	C190169	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BIOM	C190169	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	BIOM	C190169	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BIOM	C190169	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	BIOM	C190169	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	BIOM	C190169	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	BIOM	C190169	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Python Script Format	C190184	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	Python Script Format	C190184	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Python Script Format	C190184	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	Python Script Format	C190184	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Python Script Format	C190184	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	Python Script Format	C190184	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Python Script Format	C190184	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	Python Script Format	C190184	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Python Script Format	C190184	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	Python Script Format	C190184	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Python Script Format	C190184	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	Python Script Format	C190184	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Python Script Format	C190184	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	Python Script Format	C190184	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	Python Script Format	C190184	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	Python Script Format	C190184	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TBI	C184806	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	TBI	C184806	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TBI	C184806	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	TBI	C184806	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TBI	C184806	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	TBI	C184806	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TBI	C184806	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	TBI	C184806	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TBI	C184806	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	TBI	C184806	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TBI	C184806	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	TBI	C184806	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TBI	C184806	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	TBI	C184806	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	TBI	C184806	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	TBI	C184806	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	NIFTI Format	C190183	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	NIFTI Format	C190183	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	NIFTI Format	C190183	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	NIFTI Format	C190183	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	NIFTI Format	C190183	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	NIFTI Format	C190183	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	NIFTI Format	C190183	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	NIFTI Format	C190183	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	NIFTI Format	C190183	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	NIFTI Format	C190183	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	NIFTI Format	C190183	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	NIFTI Format	C190183	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	NIFTI Format	C190183	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	NIFTI Format	C190183	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	NIFTI Format	C190183	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	NIFTI Format	C190183	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	MEX	C184778	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	MEX	C184778	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	MEX	C184778	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	MEX	C184778	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	MEX	C184778	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	MEX	C184778	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	MEX	C184778	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	MEX	C184778	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	MEX	C184778	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	MEX	C184778	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	MEX	C184778	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	MEX	C184778	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	MEX	C184778	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	MEX	C184778	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	MEX	C184778	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	MEX	C184778	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVS	C172214	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	SVS	C172214	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVS	C172214	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	SVS	C172214	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVS	C172214	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	SVS	C172214	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVS	C172214	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	SVS	C172214	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVS	C172214	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	SVS	C172214	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVS	C172214	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	SVS	C172214	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVS	C172214	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	SVS	C172214	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVS	C172214	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	SVS	C172214	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTSeq Count	C205749	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	HTSeq Count	C205749	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTSeq Count	C205749	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	HTSeq Count	C205749	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTSeq Count	C205749	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	HTSeq Count	C205749	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTSeq Count	C205749	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	HTSeq Count	C205749	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTSeq Count	C205749	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	HTSeq Count	C205749	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTSeq Count	C205749	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	HTSeq Count	C205749	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTSeq Count	C205749	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	HTSeq Count	C205749	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HTSeq Count	C205749	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	HTSeq Count	C205749	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HIC	C203672	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	HIC	C203672	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HIC	C203672	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	HIC	C203672	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HIC	C203672	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	HIC	C203672	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HIC	C203672	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	HIC	C203672	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HIC	C203672	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	HIC	C203672	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HIC	C203672	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	HIC	C203672	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HIC	C203672	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	HIC	C203672	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	HIC	C203672	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	HIC	C203672	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVG	C85435	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	SVG	C85435	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVG	C85435	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	SVG	C85435	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVG	C85435	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	SVG	C85435	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVG	C85435	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	SVG	C85435	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVG	C85435	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	SVG	C85435	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVG	C85435	CCDI	v3.1.0	generic_file	file_type	11416926	1.00	SVG	C85435	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVG	C85435	CCDI	v3.1.0	sequencing_file	file_type	11416926	1.00	SVG	C85435	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	SVG	C85435	CCDI	v3.1.0	study_admin	file_types_and_format	11416926	1.00	SVG	C85435	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	ZIP	C190192	CCDI	v3.1.0	clinical_measure_file	file_type	11416926	1.00	ZIP	C190192	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	ZIP	C190192	CCDI	v3.1.0	cytogenomic_file	file_type	11416926	1.00	ZIP	C190192	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	ZIP	C190192	CCDI	v3.1.0	methylation_array_file	file_type	11416926	1.00	ZIP	C190192	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	ZIP	C190192	CCDI	v3.1.0	pathology_file	file_type	11416926	1.00	ZIP	C190192	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	ZIP	C190192	CCDI	v3.1.0	radiology_file	file_type	11416926	1.00	ZIP	C190192	CDS	v10.0.0	Concept Code Mapping
